TransactionID,CustomerID,MerchantID,Amount,TransactionDate,Channel,Country,Status
7423,1605,269,608.97,2023-11-06 06:00:00,ATM,UK,Success
7424,1456,232,2913.05,2023-11-06 07:00:00,Online,USA,Success
7425,1614,205,502.75,2023-11-06 08:00:00,Online,India,Success
7426,1734,289,1889.86,2023-11-06 09:00:00,Online,India,Success
7427,1697,236,11578.56,2023-11-06 10:00:00,Online,India,Success
7428,1980,213,4322.84,2023-11-06 11:00:00,ATM,India,Success
7429,1695,236,6837.63,2023-11-06 12:00:00,Online,India,Success
7430,1494,207,4315.24,2023-11-06 13:00:00,POS,India,Success
7431,1673,276,1129.83,2023-11-06 14:00:00,POS,UK,Success
7432,1246,212,4566.98,2023-11-06 15:00:00,POS,India,Success
7433,1542,239,7090.41,2023-11-06 16:00:00,Online,USA,Success
7434,1563,291,794.85,2023-11-06 17:00:00,Mobile,India,Success
7435,1856,257,8538.8,2023-11-06 18:00:00,POS,USA,Success
7436,1587,217,4102.81,2023-11-06 19:00:00,ATM,UK,Success
7437,1896,256,71.42,2023-11-06 20:00:00,Online,India,Success
7438,1438,282,3717.54,2023-11-06 21:00:00,ATM,India,Success
7439,1277,237,2568.19,2023-11-06 22:00:00,Online,UK,Success
7440,1551,231,1808.06,2023-11-06 23:00:00,POS,USA,Success
7441,1612,285,7425.79,2023-11-07 00:00:00,POS,India,Success
7442,1110,265,11537.98,2023-11-07 01:00:00,Online,UK,Success
7443,1384,276,7241.16,2023-11-07 02:00:00,Online,India,Success
7444,1832,286,9429.16,2023-11-07 03:00:00,Mobile,India,Success
7445,1760,224,12022.46,2023-11-07 04:00:00,Online,India,Success
7446,1190,291,12237.98,2023-11-07 05:00:00,ATM,USA,Success
7447,1489,257,658.79,2023-11-07 06:00:00,POS,UK,Success
7448,1693,274,3097.57,2023-11-07 07:00:00,Online,Canada,Success
7449,1425,232,51.43,2023-11-07 08:00:00,Online,Germany,Success
7450,1404,287,3580.78,2023-11-07 09:00:00,Online,India,Success
7451,1334,265,12951.18,2023-11-07 10:00:00,POS,Germany,Success
7452,1208,229,1160.11,2023-11-07 11:00:00,POS,USA,Failed
7453,1021,280,5155.29,2023-11-07 12:00:00,ATM,India,Success
7454,1677,233,5219.45,2023-11-07 13:00:00,POS,Canada,Success
7455,1610,285,923.87,2023-11-07 14:00:00,ATM,USA,Success
7456,1207,268,1412.51,2023-11-07 15:00:00,Online,India,Success
7457,1007,247,3149.69,2023-11-07 16:00:00,POS,India,Success
7458,1701,239,1092.56,2023-11-07 17:00:00,Online,UK,Success
7459,1686,250,4447.31,2023-11-07 18:00:00,Online,India,Success
7460,1784,279,3363.49,2023-11-07 19:00:00,ATM,India,Success
7461,1528,212,3711.5,2023-11-07 20:00:00,ATM,Germany,Success
7462,1601,289,772.05,2023-11-07 21:00:00,Online,India,Success
7463,1652,230,3691.3,2023-11-07 22:00:00,ATM,India,Success
7464,1656,238,303.72,2023-11-07 23:00:00,POS,Germany,Success
7465,1165,262,10715.7,2023-11-08 00:00:00,ATM,India,Success
7466,1848,247,2152.26,2023-11-08 01:00:00,Online,India,Failed
7467,1495,286,9751.44,2023-11-08 02:00:00,Online,USA,Success
7468,1589,247,6097.55,2023-11-08 03:00:00,ATM,India,Success
7469,1428,260,7315.86,2023-11-08 04:00:00,POS,Germany,Success
7470,1773,211,1938.36,2023-11-08 05:00:00,POS,India,Success
7471,1162,277,1342.2,2023-11-08 06:00:00,POS,UK,Success
7472,1365,255,2660.62,2023-11-08 07:00:00,Mobile,India,Success
7473,1525,217,172.62,2023-11-08 08:00:00,POS,India,Success
7474,1238,226,12601.47,2023-11-08 09:00:00,POS,India,Success
7475,1071,227,2497.07,2023-11-08 10:00:00,ATM,India,Success
7476,1444,281,22401.71,2023-11-08 11:00:00,ATM,USA,Success
7477,1654,279,7215.87,2023-11-08 12:00:00,Online,USA,Success
7478,1821,251,469.71,2023-11-08 13:00:00,POS,Canada,Success
7479,1508,215,5446.82,2023-11-08 14:00:00,POS,India,Success
7480,1794,276,1629.3,2023-11-08 15:00:00,Online,India,Success
7481,1268,257,1446.71,2023-11-08 16:00:00,POS,India,Success
7482,1752,292,1532.35,2023-11-08 17:00:00,Online,India,Failed
7483,1414,208,12439.16,2023-11-08 18:00:00,Online,India,Success
7484,1244,225,3515.54,2023-11-08 19:00:00,Mobile,India,Success
7485,1674,227,5585.3,2023-11-08 20:00:00,Online,India,Success
7486,1059,276,1699.11,2023-11-08 21:00:00,POS,UK,Success
7487,1005,235,3750.72,2023-11-08 22:00:00,Online,USA,Success
7488,1708,208,2204.68,2023-11-08 23:00:00,POS,India,Success
7489,1981,246,1986.69,2023-11-09 00:00:00,Online,India,Success
7490,1569,277,1468.24,2023-11-09 01:00:00,POS,USA,Success
7491,1816,250,2679.75,2023-11-09 02:00:00,ATM,Germany,Success
7492,1406,275,5444.49,2023-11-09 03:00:00,Online,India,Success
7493,1216,256,1305.43,2023-11-09 04:00:00,Online,UK,Success
7494,1929,231,16875.87,2023-11-09 05:00:00,POS,USA,Success
7495,1025,266,715.44,2023-11-09 06:00:00,Online,USA,Success
7496,1814,256,3321.63,2023-11-09 07:00:00,Online,Germany,Success
7497,1004,253,494.31,2023-11-09 08:00:00,Online,Germany,Success
7498,1985,215,164.63,2023-11-09 09:00:00,POS,India,Success
7499,1531,261,12848.84,2023-11-09 10:00:00,ATM,Canada,Success
7500,1389,283,8363.79,2023-11-09 11:00:00,POS,USA,Success
7501,1709,295,5973.39,2023-11-09 12:00:00,POS,India,Success
7502,1570,255,10069.47,2023-11-09 13:00:00,Online,USA,Success
7503,1447,222,8168.91,2023-11-09 14:00:00,ATM,Germany,Failed
7504,1753,216,5259.8,2023-11-09 15:00:00,Online,USA,Success
7505,1145,279,9447.79,2023-11-09 16:00:00,Mobile,Germany,Success
7506,1387,237,2528.05,2023-11-09 17:00:00,Online,USA,Success
7507,1784,271,4073.21,2023-11-09 18:00:00,Mobile,India,Success
7508,1248,282,7537.49,2023-11-09 19:00:00,POS,USA,Success
7509,1525,229,493.05,2023-11-09 20:00:00,Online,USA,Success
7510,1461,257,9832.42,2023-11-09 21:00:00,Mobile,India,Success
7511,1012,297,902.94,2023-11-09 22:00:00,Online,USA,Success
7512,1902,277,10045.44,2023-11-09 23:00:00,ATM,UK,Success
7513,1383,221,1914.99,2023-11-10 00:00:00,ATM,Canada,Success
7514,1555,216,2028.44,2023-11-10 01:00:00,Online,India,Success
7515,1886,214,434.13,2023-11-10 02:00:00,Online,India,Success
7516,1398,247,10903.38,2023-11-10 03:00:00,POS,USA,Success
7517,1018,231,1008.89,2023-11-10 04:00:00,POS,India,Success
7518,1574,276,5021.94,2023-11-10 05:00:00,ATM,India,Success
7519,1490,284,5213.67,2023-11-10 06:00:00,ATM,USA,Success
7520,1750,239,1700.52,2023-11-10 07:00:00,Online,Germany,Success
7521,1418,296,21273.85,2023-11-10 08:00:00,ATM,India,Success
7522,1336,256,381.59,2023-11-10 09:00:00,Mobile,Canada,Success
7523,1418,257,4730.83,2023-11-10 10:00:00,Online,Canada,Success
7524,1914,290,3315.25,2023-11-10 11:00:00,Online,India,Success
7525,1915,298,1458.39,2023-11-10 12:00:00,POS,UK,Success
7526,1611,215,942.95,2023-11-10 13:00:00,ATM,USA,Chargeback
7527,1674,227,6729.61,2023-11-10 14:00:00,Online,Germany,Success
7528,1927,297,12453.47,2023-11-10 15:00:00,ATM,India,Success
7529,1121,200,618.9,2023-11-10 16:00:00,Mobile,India,Fraud
7530,1431,240,1128.23,2023-11-10 17:00:00,Online,India,Failed
7531,1043,247,21490.77,2023-11-10 18:00:00,POS,India,Success
7532,1871,230,125.68,2023-11-10 19:00:00,Online,India,Success
7533,1919,235,3598.94,2023-11-10 20:00:00,Online,India,Success
7534,1316,232,3679.52,2023-11-10 21:00:00,POS,India,Success
7535,1380,232,1576.93,2023-11-10 22:00:00,ATM,India,Success
7536,1144,281,5488.79,2023-11-10 23:00:00,POS,India,Success
7537,1326,222,14546.74,2023-11-11 00:00:00,Mobile,USA,Success
7538,1362,259,3041.13,2023-11-11 01:00:00,Online,India,Success
7539,1049,286,6969.88,2023-11-11 02:00:00,POS,India,Success
7540,1064,278,5243.28,2023-11-11 03:00:00,ATM,UK,Success
7541,1354,289,3252.22,2023-11-11 04:00:00,Online,India,Success
7542,1799,229,305.48,2023-11-11 05:00:00,POS,India,Success
7543,1163,288,6819.13,2023-11-11 06:00:00,POS,India,Success
7544,1140,244,2306.9,2023-11-11 07:00:00,ATM,Canada,Chargeback
7545,1965,279,1321.2,2023-11-11 08:00:00,POS,Canada,Success
7546,1825,238,14858.46,2023-11-11 09:00:00,POS,India,Success
7547,1127,244,7475.11,2023-11-11 10:00:00,Mobile,USA,Fraud
7548,1397,277,395902.0,2023-11-11 11:00:00,Online,India,Fraud
7549,1932,280,1530.03,2023-11-11 12:00:00,POS,India,Failed
7550,1879,211,9083.15,2023-11-11 13:00:00,POS,India,Success
7551,1462,292,4728.91,2023-11-11 14:00:00,Online,Canada,Success
7552,1750,231,20000.92,2023-11-11 15:00:00,POS,India,Success
7553,1835,255,14673.29,2023-11-11 16:00:00,Online,USA,Success
7554,1807,223,18103.68,2023-11-11 17:00:00,ATM,Germany,Success
7555,1186,212,15208.62,2023-11-11 18:00:00,ATM,India,Success
7556,1719,219,88.45,2023-11-11 19:00:00,Online,Germany,Success
7557,1731,278,6806.29,2023-11-11 20:00:00,Online,Germany,Success
7558,1911,255,1636.82,2023-11-11 21:00:00,ATM,USA,Success
7559,1189,252,6154.36,2023-11-11 22:00:00,Online,India,Success
7560,1387,267,19765.3,2023-11-11 23:00:00,POS,UK,Success
7561,1428,253,250.77,2023-11-12 00:00:00,Online,Germany,Success
7562,1857,233,4234.95,2023-11-12 01:00:00,Online,USA,Success
7563,1283,227,6689.24,2023-11-12 02:00:00,Online,India,Success
7564,1863,249,1510.85,2023-11-12 03:00:00,Online,Canada,Success
7565,1236,201,1325.25,2023-11-12 04:00:00,POS,Germany,Success
7566,1193,293,361.22,2023-11-12 05:00:00,ATM,India,Success
7567,1286,225,543.14,2023-11-12 06:00:00,POS,USA,Success
7568,1770,250,5396.48,2023-11-12 07:00:00,POS,USA,Chargeback
7569,1757,246,3568.12,2023-11-12 08:00:00,POS,India,Success
7570,1135,225,202.67,2023-11-12 09:00:00,Online,India,Success
7571,1791,283,17526.73,2023-11-12 10:00:00,Online,India,Failed
7572,1782,291,5386.23,2023-11-12 11:00:00,Online,USA,Success
7573,1170,283,3672.86,2023-11-12 12:00:00,POS,USA,Success
7574,1158,274,1642.25,2023-11-12 13:00:00,ATM,India,Success
7575,1200,273,5416.17,2023-11-12 14:00:00,POS,India,Success
7576,1486,260,2314.1,2023-11-12 15:00:00,POS,India,Success
7577,1556,222,6111.61,2023-11-12 16:00:00,Online,UK,Success
7578,1961,236,5787.52,2023-11-12 17:00:00,ATM,India,Success
7579,1775,240,536.65,2023-11-12 18:00:00,ATM,India,Success
7580,1582,251,12048.82,2023-11-12 19:00:00,Online,Germany,Success
7581,1503,282,3387.15,2023-11-12 20:00:00,POS,USA,Success
7582,1875,281,2545.68,2023-11-12 21:00:00,POS,USA,Fraud
7583,1370,248,15607.08,2023-11-12 22:00:00,POS,India,Success
7584,1102,226,2933.13,2023-11-12 23:00:00,Mobile,India,Chargeback
7585,1124,205,6436.68,2023-11-13 00:00:00,ATM,India,Success
7586,1312,273,5373.03,2023-11-13 01:00:00,POS,USA,Success
7587,1975,265,952.46,2023-11-13 02:00:00,POS,India,Success
7588,1994,223,23682.61,2023-11-13 03:00:00,Online,India,Success
7589,1797,237,3164.42,2023-11-13 04:00:00,Online,USA,Success
7590,1457,227,2560.84,2023-11-13 05:00:00,Online,India,Success
7591,1229,227,12654.54,2023-11-13 06:00:00,Online,India,Success
7592,1657,265,3817.02,2023-11-13 07:00:00,Mobile,Canada,Success
7593,1881,260,6155.2,2023-11-13 08:00:00,POS,India,Success
7594,1196,245,9412.01,2023-11-13 09:00:00,ATM,Germany,Success
7595,1884,268,1392.63,2023-11-13 10:00:00,ATM,Canada,Success
7596,1732,274,978.44,2023-11-13 11:00:00,ATM,India,Success
7597,1422,273,404.83,2023-11-13 12:00:00,Online,Germany,Success
7598,1571,242,11421.61,2023-11-13 13:00:00,POS,Canada,Success
7599,1609,258,1168.01,2023-11-13 14:00:00,Online,Germany,Success
7600,1170,201,1889.07,2023-11-13 15:00:00,Mobile,USA,Success
7601,1381,214,1733.01,2023-11-13 16:00:00,ATM,Germany,Success
7602,1172,236,1866.25,2023-11-13 17:00:00,Online,USA,Success
7603,1662,270,5564.02,2023-11-13 18:00:00,Online,Canada,Success
7604,1452,219,15457.93,2023-11-13 19:00:00,POS,USA,Success
7605,1349,297,2048.31,2023-11-13 20:00:00,Online,Germany,Success
7606,1901,234,2668.26,2023-11-13 21:00:00,ATM,USA,Success
7607,1951,233,7423.38,2023-11-13 22:00:00,ATM,UK,Success
7608,1633,285,2881.15,2023-11-13 23:00:00,ATM,Germany,Success
7609,1493,230,13071.34,2023-11-14 00:00:00,POS,India,Success
7610,1619,286,3548.02,2023-11-14 01:00:00,POS,India,Success
7611,1003,218,2186.52,2023-11-14 02:00:00,Online,India,Success
7612,1092,267,17851.99,2023-11-14 03:00:00,ATM,Germany,Success
7613,1918,223,2823.73,2023-11-14 04:00:00,ATM,Canada,Success
7614,1005,283,1364.46,2023-11-14 05:00:00,Online,India,Success
7615,1287,238,1028.25,2023-11-14 06:00:00,Online,Germany,Success
7616,1617,291,26726.28,2023-11-14 07:00:00,Online,India,Success
7617,1145,253,7041.59,2023-11-14 08:00:00,ATM,India,Success
7618,1782,238,2676.82,2023-11-14 09:00:00,Online,USA,Success
7619,1423,216,8803.95,2023-11-14 10:00:00,POS,India,Success
7620,1889,218,4007.18,2023-11-14 11:00:00,Online,India,Chargeback
7621,1607,247,1959.15,2023-11-14 12:00:00,ATM,UK,Success
7622,1456,234,6850.91,2023-11-14 13:00:00,POS,India,Success
7623,1740,231,6900.03,2023-11-14 14:00:00,Online,UK,Success
7624,1201,246,3517.43,2023-11-14 15:00:00,Online,India,Success
7625,1211,246,281.05,2023-11-14 16:00:00,Online,Germany,Fraud
7626,1005,263,450.75,2023-11-14 17:00:00,ATM,Canada,Success
7627,1623,245,7823.55,2023-11-14 18:00:00,ATM,USA,Success
7628,1375,234,8721.5,2023-11-14 19:00:00,Online,India,Success
7629,1890,293,5720.52,2023-11-14 20:00:00,POS,Germany,Success
7630,1446,216,9183.88,2023-11-14 21:00:00,Online,India,Success
7631,1834,241,6405.68,2023-11-14 22:00:00,ATM,India,Success
7632,1105,228,11411.96,2023-11-14 23:00:00,Online,India,Success
7633,1650,269,864.94,2023-11-15 00:00:00,ATM,Germany,Success
7634,1810,216,2503.0,2023-11-15 01:00:00,POS,Canada,Success
7635,1400,280,3169.14,2023-11-15 02:00:00,POS,Germany,Success
7636,1095,213,1816.72,2023-11-15 03:00:00,Online,UK,Success
7637,1387,223,6511.59,2023-11-15 04:00:00,Online,India,Success
7638,1958,256,12227.09,2023-11-15 05:00:00,POS,Germany,Success
7639,1451,249,2709.24,2023-11-15 06:00:00,POS,India,Failed
7640,1848,256,14247.23,2023-11-15 07:00:00,Online,India,Success
7641,1808,260,3686.3,2023-11-15 08:00:00,ATM,India,Success
7642,1978,238,3746.12,2023-11-15 09:00:00,POS,India,Success
7643,1900,254,4634.2,2023-11-15 10:00:00,Online,Canada,Success
7644,1415,295,1612.14,2023-11-15 11:00:00,ATM,India,Success
7645,1725,235,2467.35,2023-11-15 12:00:00,Mobile,India,Success
7646,1503,236,4078.64,2023-11-15 13:00:00,Online,USA,Success
7647,1453,213,14285.09,2023-11-15 14:00:00,ATM,India,Success
7648,1290,226,5195.79,2023-11-15 15:00:00,POS,India,Success
7649,1533,282,2075.7,2023-11-15 16:00:00,Mobile,Germany,Failed
7650,1192,230,102.62,2023-11-15 17:00:00,Online,India,Success
7651,1979,272,20044.89,2023-11-15 18:00:00,Mobile,UK,Success
7652,1149,280,3446.07,2023-11-15 19:00:00,Online,India,Success
7653,1879,282,13993.2,2023-11-15 20:00:00,POS,India,Success
7654,1758,243,4035.27,2023-11-15 21:00:00,Online,USA,Success
7655,1778,267,4700.24,2023-11-15 22:00:00,Online,India,Success
7656,1972,247,6272.45,2023-11-15 23:00:00,POS,India,Success
7657,1762,256,1985.49,2023-11-16 00:00:00,POS,India,Success
7658,1514,274,6052.96,2023-11-16 01:00:00,Online,India,Success
7659,1392,221,3791.1,2023-11-16 02:00:00,Online,USA,Success
7660,1315,203,5631.03,2023-11-16 03:00:00,Online,India,Success
7661,1075,280,9084.36,2023-11-16 04:00:00,Online,India,Success
7662,1598,271,1068.11,2023-11-16 05:00:00,Online,Germany,Success
7663,1269,245,4803.78,2023-11-16 06:00:00,Online,India,Success
7664,1224,258,317.59,2023-11-16 07:00:00,Online,India,Success
7665,1529,233,588.57,2023-11-16 08:00:00,POS,UK,Success
7666,1112,210,5663.41,2023-11-16 09:00:00,ATM,Canada,Success
7667,1250,230,417.9,2023-11-16 10:00:00,Online,India,Success
7668,1232,210,4573.76,2023-11-16 11:00:00,Online,India,Success
7669,1840,255,1292.39,2023-11-16 12:00:00,POS,India,Success
7670,1790,237,1862.64,2023-11-16 13:00:00,Online,India,Success
7671,1713,220,744.22,2023-11-16 14:00:00,POS,India,Success
7672,1082,293,1479.53,2023-11-16 15:00:00,Mobile,India,Fraud
7673,1124,209,8660.0,2023-11-16 16:00:00,ATM,India,Failed
7674,1174,225,5142.7,2023-11-16 17:00:00,POS,India,Success
7675,1068,290,15004.7,2023-11-16 18:00:00,POS,India,Success
7676,1046,207,299.86,2023-11-16 19:00:00,Online,USA,Success
7677,1883,207,7911.0,2023-11-16 20:00:00,POS,India,Success
7678,1255,259,6054.51,2023-11-16 21:00:00,ATM,India,Success
7679,1726,271,1561.56,2023-11-16 22:00:00,ATM,India,Success
7680,1029,233,6581.26,2023-11-16 23:00:00,POS,India,Success
7681,1280,215,6353.57,2023-11-17 00:00:00,Online,Canada,Success
7682,1923,212,3124.87,2023-11-17 01:00:00,Online,Germany,Success
7683,1993,286,5884.02,2023-11-17 02:00:00,Online,India,Success
7684,1236,275,2990.16,2023-11-17 03:00:00,ATM,India,Success
7685,1247,290,2093.95,2023-11-17 04:00:00,Online,USA,Success
7686,1367,221,3191.4,2023-11-17 05:00:00,Online,India,Success
7687,1494,295,11325.14,2023-11-17 06:00:00,ATM,Germany,Chargeback
7688,1024,226,2477.28,2023-11-17 07:00:00,Online,India,Fraud
7689,1585,263,2634.96,2023-11-17 08:00:00,POS,UK,Success
7690,1717,201,4737.61,2023-11-17 09:00:00,Online,India,Success
7691,1489,296,7041.82,2023-11-17 10:00:00,POS,India,Success
7692,1493,225,6682.98,2023-11-17 11:00:00,Online,India,Success
7693,1313,291,149.99,2023-11-17 12:00:00,POS,USA,Success
7694,1605,282,5864.4,2023-11-17 13:00:00,ATM,UK,Success
7695,1374,268,3044.22,2023-11-17 14:00:00,POS,Germany,Success
7696,1638,296,3762.63,2023-11-17 15:00:00,POS,India,Success
7697,1936,283,4173.84,2023-11-17 16:00:00,ATM,USA,Success
7698,1024,229,6628.61,2023-11-17 17:00:00,Online,India,Success
7699,1333,207,8949.14,2023-11-17 18:00:00,ATM,USA,Success
7700,1354,237,5245.98,2023-11-17 19:00:00,Online,India,Success
7701,1115,260,4199.5,2023-11-17 20:00:00,Online,USA,Chargeback
7702,1047,280,2390.18,2023-11-17 21:00:00,Online,Canada,Success
7703,1737,264,791.79,2023-11-17 22:00:00,Online,Canada,Success
7704,1777,266,15969.68,2023-11-17 23:00:00,Mobile,India,Success
7705,1098,245,3148.02,2023-11-18 00:00:00,Online,India,Success
7706,1458,289,4226.0,2023-11-18 01:00:00,Online,Canada,Success
7707,1522,294,7002.98,2023-11-18 02:00:00,POS,Germany,Success
7708,1596,271,404.31,2023-11-18 03:00:00,Online,India,Success
7709,1404,242,9705.49,2023-11-18 04:00:00,ATM,Germany,Success
7710,1213,258,8023.38,2023-11-18 05:00:00,Mobile,Germany,Failed
7711,1684,245,7495.59,2023-11-18 06:00:00,Online,India,Success
7712,1902,271,161.14,2023-11-18 07:00:00,Online,UK,Success
7713,1502,234,3788.22,2023-11-18 08:00:00,Online,USA,Success
7714,1720,238,328.98,2023-11-18 09:00:00,POS,UK,Success
7715,1447,291,4052.24,2023-11-18 10:00:00,Online,India,Success
7716,1893,250,6387.2,2023-11-18 11:00:00,POS,India,Success
7717,1575,203,699.69,2023-11-18 12:00:00,ATM,India,Success
7718,1257,279,5985.3,2023-11-18 13:00:00,POS,USA,Success
7719,1843,276,3034.94,2023-11-18 14:00:00,Online,Germany,Success
7720,1120,283,8394.69,2023-11-18 15:00:00,Online,USA,Success
7721,1809,250,3863.44,2023-11-18 16:00:00,ATM,India,Failed
7722,1977,204,2098.28,2023-11-18 17:00:00,POS,Germany,Success
7723,1053,254,2067.27,2023-11-18 18:00:00,Online,India,Success
7724,1330,219,11438.8,2023-11-18 19:00:00,POS,Canada,Success
7725,1783,223,3065.36,2023-11-18 20:00:00,POS,UK,Success
7726,1240,235,2652.31,2023-11-18 21:00:00,Online,USA,Success
7727,1754,233,253.45,2023-11-18 22:00:00,Mobile,USA,Success
7728,1529,253,2315.34,2023-11-18 23:00:00,ATM,India,Fraud
7729,1482,233,9523.18,2023-11-19 00:00:00,POS,USA,Success
7730,1186,282,7206.2,2023-11-19 01:00:00,ATM,India,Success
7731,1857,216,1298.16,2023-11-19 02:00:00,POS,USA,Success
7732,1655,204,2714.13,2023-11-19 03:00:00,ATM,India,Success
7733,1261,288,1144.39,2023-11-19 04:00:00,POS,USA,Success
7734,1952,217,15469.19,2023-11-19 05:00:00,POS,Germany,Failed
7735,1363,254,4607.98,2023-11-19 06:00:00,Online,India,Success
7736,1490,252,7069.34,2023-11-19 07:00:00,Online,USA,Success
7737,1430,249,6305.47,2023-11-19 08:00:00,Online,Canada,Success
7738,1238,271,10395.06,2023-11-19 09:00:00,POS,India,Failed
7739,1303,290,14961.89,2023-11-19 10:00:00,POS,Canada,Success
7740,1297,278,214.92,2023-11-19 11:00:00,POS,India,Success
7741,1075,244,18555.0,2023-11-19 12:00:00,ATM,USA,Success
7742,1699,212,10272.01,2023-11-19 13:00:00,Online,Germany,Success
7743,1332,215,2464.01,2023-11-19 14:00:00,Online,Germany,Success
7744,1899,285,9122.15,2023-11-19 15:00:00,Online,India,Success
7745,1998,283,6719.61,2023-11-19 16:00:00,Online,India,Success
7746,1757,212,7927.95,2023-11-19 17:00:00,POS,Germany,Success
7747,1641,219,1296.74,2023-11-19 18:00:00,ATM,Canada,Success
7748,1473,265,5278.63,2023-11-19 19:00:00,Online,USA,Success
7749,1826,298,181.34,2023-11-19 20:00:00,ATM,India,Success
7750,1922,246,9476.92,2023-11-19 21:00:00,ATM,UK,Success
7751,1282,218,15134.06,2023-11-19 22:00:00,Online,India,Success
7752,1590,244,5475.37,2023-11-19 23:00:00,POS,Germany,Success
7753,1071,236,3644.07,2023-11-20 00:00:00,Online,India,Success
7754,1262,253,6518.23,2023-11-20 01:00:00,ATM,USA,Success
7755,1702,205,2025.31,2023-11-20 02:00:00,Online,India,Success
7756,1878,213,4972.68,2023-11-20 03:00:00,POS,India,Success
7757,1886,203,6396.52,2023-11-20 04:00:00,POS,UK,Success
7758,1941,285,819.72,2023-11-20 05:00:00,Mobile,India,Success
7759,1574,254,804.51,2023-11-20 06:00:00,POS,Canada,Success
7760,1999,299,6346.34,2023-11-20 07:00:00,Online,UK,Success
7761,1891,233,2876.26,2023-11-20 08:00:00,POS,India,Success
7762,1011,226,11050.21,2023-11-20 09:00:00,ATM,USA,Success
7763,1140,206,1919.39,2023-11-20 10:00:00,POS,USA,Success
7764,1765,202,266.79,2023-11-20 11:00:00,Mobile,India,Success
7765,1554,246,5297.34,2023-11-20 12:00:00,ATM,India,Success
7766,1016,296,5813.85,2023-11-20 13:00:00,POS,India,Success
7767,1062,201,4082.61,2023-11-20 14:00:00,Online,India,Success
7768,1252,279,5799.52,2023-11-20 15:00:00,Online,India,Fraud
7769,1464,224,3759.11,2023-11-20 16:00:00,Mobile,Germany,Success
7770,1375,259,5948.56,2023-11-20 17:00:00,Mobile,USA,Success
7771,1803,278,274.66,2023-11-20 18:00:00,Online,India,Success
7772,1980,223,2347.47,2023-11-20 19:00:00,POS,UK,Success
7773,1519,214,1233.78,2023-11-20 20:00:00,ATM,UK,Success
7774,1836,294,573.06,2023-11-20 21:00:00,POS,India,Success
7775,1089,213,1383.47,2023-11-20 22:00:00,ATM,India,Fraud
7776,1719,253,1111.7,2023-11-20 23:00:00,Online,UK,Success
7777,1803,277,18133.98,2023-11-21 00:00:00,ATM,India,Success
7778,1795,205,1738.19,2023-11-21 01:00:00,Online,Canada,Success
7779,1629,277,1363.05,2023-11-21 02:00:00,POS,India,Success
7780,1860,280,9055.25,2023-11-21 03:00:00,POS,USA,Success
7781,1174,217,2766.02,2023-11-21 04:00:00,POS,UK,Success
7782,1075,219,2786.29,2023-11-21 05:00:00,POS,India,Success
7783,1612,261,2981.25,2023-11-21 06:00:00,ATM,India,Success
7784,1925,280,2743.85,2023-11-21 07:00:00,POS,USA,Chargeback
7785,1662,279,2026.82,2023-11-21 08:00:00,POS,Canada,Success
7786,1399,239,1736.74,2023-11-21 09:00:00,Online,UK,Success
7787,1781,238,10733.64,2023-11-21 10:00:00,Mobile,Canada,Chargeback
7788,1969,251,931.94,2023-11-21 11:00:00,Online,India,Success
7789,1070,231,1048.74,2023-11-21 12:00:00,POS,India,Success
7790,1179,272,4289.88,2023-11-21 13:00:00,Online,UK,Success
7791,1123,226,2155.37,2023-11-21 14:00:00,POS,India,Success
7792,1380,251,2786.84,2023-11-21 15:00:00,Online,India,Success
7793,1292,296,8263.59,2023-11-21 16:00:00,Mobile,USA,Success
7794,1796,262,11747.86,2023-11-21 17:00:00,Online,Germany,Success
7795,1194,273,7866.44,2023-11-21 18:00:00,Online,India,Success
7796,1910,262,1388.93,2023-11-21 19:00:00,ATM,India,Success
7797,1227,216,19602.94,2023-11-21 20:00:00,Online,Canada,Success
7798,1430,248,2306.31,2023-11-21 21:00:00,ATM,India,Success
7799,1941,299,976.03,2023-11-21 22:00:00,ATM,India,Success
7800,1435,280,3510.71,2023-11-21 23:00:00,ATM,UK,Success
7801,1786,281,6510.12,2023-11-22 00:00:00,Online,India,Success
7802,1460,222,484.72,2023-11-22 01:00:00,Online,India,Success
7803,1617,297,5079.53,2023-11-22 02:00:00,Online,India,Success
7804,1020,271,9812.39,2023-11-22 03:00:00,Online,India,Success
7805,1063,212,1567.58,2023-11-22 04:00:00,Online,USA,Chargeback
7806,1164,222,5956.54,2023-11-22 05:00:00,ATM,India,Success
7807,1026,256,2603.37,2023-11-22 06:00:00,POS,India,Failed
7808,1310,261,2723.33,2023-11-22 07:00:00,Online,USA,Success
7809,1284,253,1698.18,2023-11-22 08:00:00,Online,Germany,Success
7810,1659,219,4946.07,2023-11-22 09:00:00,POS,Germany,Success
7811,1280,285,2289.25,2023-11-22 10:00:00,Online,Canada,Success
7812,1837,251,8936.41,2023-11-22 11:00:00,ATM,USA,Success
7813,1830,222,16521.42,2023-11-22 12:00:00,Online,India,Success
7814,1163,234,13723.59,2023-11-22 13:00:00,ATM,UK,Success
7815,1897,266,940.42,2023-11-22 14:00:00,POS,India,Success
7816,1917,233,121.46,2023-11-22 15:00:00,Mobile,UK,Success
7817,1223,232,2935.44,2023-11-22 16:00:00,Online,India,Success
7818,1783,245,6576.04,2023-11-22 17:00:00,Online,USA,Failed
7819,1145,280,19011.27,2023-11-22 18:00:00,POS,India,Success
